fecha,sku,categoria,sector,demanda_real,precio_unitario,ingresos,stock_disponible,quiebre_stock,campaña,producto
2021-07-13,CARTON_CORR_1,Cartón Corrugado,Alimentos,170,0.5,84.83,1922,0,0,Cartón Corrugado - CARTON_CORR_1
2021-07-14,CARTON_CORR_1,Cartón Corrugado,Alimentos,149,0.5,74.65,1242,0,0,Cartón Corrugado - CARTON_CORR_1
2021-07-15,CARTON_CORR_1,Cartón Corrugado,Alimentos,172,0.5,85.77,846,0,0,Cartón Corrugado - CARTON_CORR_1
2021-07-16,CARTON_CORR_1,Cartón Corrugado,Alimentos,177,0.5,88.43,613,0,0,Cartón Corrugado - CARTON_CORR_1
2021-07-17,CARTON_CORR_1,Cartón Corrugado,Alimentos,166,0.5,82.91,1376,0,0,Cartón Corrugado - CARTON_CORR_1
2021-07-18,CARTON_CORR_1,Cartón Corrugado,Alimentos,127,0.5,63.73,816,0,0,Cartón Corrugado - CARTON_CORR_1
2021-07-19,CARTON_CORR_1,Cartón Corrugado,Alimentos,138,0.5,68.79,766,0,0,Cartón Corrugado - CARTON_CORR_1
2021-07-20,CARTON_CORR_1,Cartón Corrugado,Alimentos,146,0.5,72.95,1222,0,0,Cartón Corrugado - CARTON_CORR_1
2021-07-21,CARTON_CORR_1,Cartón Corrugado,Alimentos,135,0.5,67.65,991,0,0,Cartón Corrugado - CARTON_CORR_1
2021-07-22,CARTON_CORR_1,Cartón Corrugado,Alimentos,135,0.5,67.32,1344,0,0,Cartón Corrugado - CARTON_CORR_1
2021-07-23,CARTON_CORR_1,Cartón Corrugado,Alimentos,141,0.5,70.53,895,0,0,Cartón Corrugado - CARTON_CORR_1
2021-07-24,CARTON_CORR_1,Cartón Corrugado,Alimentos,98,0.5,49.21,1329,0,0,Cartón Corrugado - CARTON_CORR_1
2021-07-25,CARTON_CORR_1,Cartón Corrugado,Alimentos,128,0.5,63.8,1299,0,0,Cartón Corrugado - CARTON_CORR_1
2021-07-26,CARTON_CORR_1,Cartón Corrugado,Alimentos,139,0.5,69.29,983,0,0,Cartón Corrugado - CARTON_CORR_1
2021-07-27,CARTON_CORR_1,Cartón Corrugado,Alimentos,151,0.5,75.56,1063,0,0,Cartón Corrugado - CARTON_CORR_1
2021-07-28,CARTON_CORR_1,Cartón Corrugado,Alimentos,160,0.5,80.21,1486,0,0,Cartón Corrugado - CARTON_CORR_1
2021-07-29,CARTON_CORR_1,Cartón Corrugado,Alimentos,203,0.5,101.69,1796,0,0,Cartón Corrugado - CARTON_CORR_1
2021-07-30,CARTON_CORR_1,Cartón Corrugado,Alimentos,213,0.5,106.46,656,0,0,Cartón Corrugado - CARTON_CORR_1
2021-07-31,CARTON_CORR_1,Cartón Corrugado,Alimentos,92,0.5,46.18,1136,0,0,Cartón Corrugado - CARTON_CORR_1
2021-08-01,CARTON_CORR_1,Cartón Corrugado,Alimentos,128,0.5,64.08,1295,0,0,Cartón Corrugado - CARTON_CORR_1
2021-08-02,CARTON_CORR_1,Cartón Corrugado,Alimentos,157,0.5,78.63,640,0,0,Cartón Corrugado - CARTON_CORR_1
2021-08-03,CARTON_CORR_1,Cartón Corrugado,Alimentos,211,0.5,105.62,1644,0,0,Cartón Corrugado - CARTON_CORR_1
2021-08-04,CARTON_CORR_1,Cartón Corrugado,Alimentos,201,0.5,100.57,1435,0,0,Cartón Corrugado - CARTON_CORR_1
2021-08-05,CARTON_CORR_1,Cartón Corrugado,Alimentos,181,0.5,90.26,747,0,0,Cartón Corrugado - CARTON_CORR_1
2021-08-06,CARTON_CORR_1,Cartón Corrugado,Alimentos,159,0.5,79.53,1440,0,0,Cartón Corrugado - CARTON_CORR_1
2021-08-07,CARTON_CORR_1,Cartón Corrugado,Alimentos,136,0.5,68.18,978,0,0,Cartón Corrugado - CARTON_CORR_1
2021-08-08,CARTON_CORR_1,Cartón Corrugado,Alimentos,130,0.5,65.08,830,0,0,Cartón Corrugado - CARTON_CORR_1
2021-08-09,CARTON_CORR_1,Cartón Corrugado,Alimentos,196,0.5,98.09,1420,0,0,Cartón Corrugado - CARTON_CORR_1
2021-08-10,CARTON_CORR_1,Cartón Corrugado,Alimentos,194,0.5,96.92,1135,0,0,Cartón Corrugado - CARTON_CORR_1
2021-08-11,CARTON_CORR_1,Cartón Corrugado,Alimentos,199,0.5,99.28,1647,0,0,Cartón Corrugado - CARTON_CORR_1
2021-08-12,CARTON_CORR_1,Cartón Corrugado,Alimentos,219,0.5,109.46,1893,0,0,Cartón Corrugado - CARTON_CORR_1
2021-08-13,CARTON_CORR_1,Cartón Corrugado,Alimentos,226,0.5,112.94,583,0,0,Cartón Corrugado - CARTON_CORR_1
2021-08-14,CARTON_CORR_1,Cartón Corrugado,Alimentos,137,0.5,68.73,1989,0,0,Cartón Corrugado - CARTON_CORR_1
2021-08-15,CARTON_CORR_1,Cartón Corrugado,Alimentos,160,0.5,80.14,1319,0,0,Cartón Corrugado - CARTON_CORR_1
2021-08-16,CARTON_CORR_1,Cartón Corrugado,Alimentos,138,0.5,68.78,892,0,0,Cartón Corrugado - CARTON_CORR_1
2021-08-17,CARTON_CORR_1,Cartón Corrugado,Alimentos,147,0.5,73.46,1679,0,1,Cartón Corrugado - CARTON_CORR_1
2021-08-18,CARTON_CORR_1,Cartón Corrugado,Alimentos,140,0.5,69.92,1089,0,0,Cartón Corrugado - CARTON_CORR_1
2021-08-19,CARTON_CORR_1,Cartón Corrugado,Alimentos,178,0.5,88.77,1994,0,0,Cartón Corrugado - CARTON_CORR_1
2021-08-20,CARTON_CORR_1,Cartón Corrugado,Alimentos,202,0.5,101.18,1321,0,0,Cartón Corrugado - CARTON_CORR_1
2021-08-21,CARTON_CORR_1,Cartón Corrugado,Alimentos,138,0.5,69.11,857,0,0,Cartón Corrugado - CARTON_CORR_1
2021-08-22,CARTON_CORR_1,Cartón Corrugado,Alimentos,165,0.5,82.36,1141,0,0,Cartón Corrugado - CARTON_CORR_1
2021-08-23,CARTON_CORR_1,Cartón Corrugado,Alimentos,187,0.5,93.68,1132,0,0,Cartón Corrugado - CARTON_CORR_1
2021-08-24,CARTON_CORR_1,Cartón Corrugado,Alimentos,196,0.5,97.88,1066,0,0,Cartón Corrugado - CARTON_CORR_1
2021-08-25,CARTON_CORR_1,Cartón Corrugado,Alimentos,183,0.5,91.7,731,0,0,Cartón Corrugado - CARTON_CORR_1
2021-08-26,CARTON_CORR_1,Cartón Corrugado,Alimentos,192,0.5,95.83,1180,0,0,Cartón Corrugado - CARTON_CORR_1
2021-08-27,CARTON_CORR_1,Cartón Corrugado,Alimentos,205,0.5,102.42,1359,0,0,Cartón Corrugado - CARTON_CORR_1
2021-08-28,CARTON_CORR_1,Cartón Corrugado,Alimentos,176,0.5,87.79,1707,0,0,Cartón Corrugado - CARTON_CORR_1
2021-08-29,CARTON_CORR_1,Cartón Corrugado,Alimentos,138,0.5,69.21,1214,0,0,Cartón Corrugado - CARTON_CORR_1
2021-08-30,CARTON_CORR_1,Cartón Corrugado,Alimentos,192,0.5,95.99,923,0,0,Cartón Corrugado - CARTON_CORR_1
2021-08-31,CARTON_CORR_1,Cartón Corrugado,Alimentos,169,0.5,84.42,1573,0,0,Cartón Corrugado - CARTON_CORR_1
2021-09-01,CARTON_CORR_1,Cartón Corrugado,Alimentos,181,0.5,90.65,1916,0,0,Cartón Corrugado - CARTON_CORR_1
2021-09-02,CARTON_CORR_1,Cartón Corrugado,Alimentos,214,0.5,107.14,1934,0,0,Cartón Corrugado - CARTON_CORR_1
2021-09-03,CARTON_CORR_1,Cartón Corrugado,Alimentos,248,0.5,123.76,1465,0,0,Cartón Corrugado - CARTON_CORR_1
2021-09-04,CARTON_CORR_1,Cartón Corrugado,Alimentos,168,0.5,83.97,1000,0,0,Cartón Corrugado - CARTON_CORR_1
2021-09-05,CARTON_CORR_1,Cartón Corrugado,Alimentos,160,0.5,79.85,1312,0,0,Cartón Corrugado - CARTON_CORR_1
2021-09-06,CARTON_CORR_1,Cartón Corrugado,Alimentos,251,0.5,125.42,1162,0,0,Cartón Corrugado - CARTON_CORR_1
2021-09-07,CARTON_CORR_1,Cartón Corrugado,Alimentos,243,0.5,121.75,1432,0,0,Cartón Corrugado - CARTON_CORR_1
2021-09-08,CARTON_CORR_1,Cartón Corrugado,Alimentos,187,0.5,93.51,721,0,0,Cartón Corrugado - CARTON_CORR_1
2021-09-09,CARTON_CORR_1,Cartón Corrugado,Alimentos,185,0.5,92.41,1067,0,0,Cartón Corrugado - CARTON_CORR_1
2021-09-10,CARTON_CORR_1,Cartón Corrugado,Alimentos,253,0.5,126.55,1044,0,0,Cartón Corrugado - CARTON_CORR_1
2021-09-11,CARTON_CORR_1,Cartón Corrugado,Alimentos,176,0.5,87.93,1569,0,0,Cartón Corrugado - CARTON_CORR_1
2021-09-12,CARTON_CORR_1,Cartón Corrugado,Alimentos,125,0.5,62.68,1834,0,0,Cartón Corrugado - CARTON_CORR_1
2021-09-13,CARTON_CORR_1,Cartón Corrugado,Alimentos,262,0.5,130.87,1760,0,0,Cartón Corrugado - CARTON_CORR_1
2021-09-14,CARTON_CORR_1,Cartón Corrugado,Alimentos,237,0.5,118.33,1025,0,0,Cartón Corrugado - CARTON_CORR_1
2021-09-15,CARTON_CORR_1,Cartón Corrugado,Alimentos,236,0.5,117.98,1420,0,0,Cartón Corrugado - CARTON_CORR_1
2021-09-16,CARTON_CORR_1,Cartón Corrugado,Alimentos,260,0.5,129.8,845,0,0,Cartón Corrugado - CARTON_CORR_1
2021-09-17,CARTON_CORR_1,Cartón Corrugado,Alimentos,235,0.5,117.46,1522,0,0,Cartón Corrugado - CARTON_CORR_1
2021-09-18,CARTON_CORR_1,Cartón Corrugado,Alimentos,179,0.5,89.43,1106,0,0,Cartón Corrugado - CARTON_CORR_1
2021-09-19,CARTON_CORR_1,Cartón Corrugado,Alimentos,156,0.5,78.07,1387,0,0,Cartón Corrugado - CARTON_CORR_1
2021-09-20,CARTON_CORR_1,Cartón Corrugado,Alimentos,225,0.5,112.46,635,0,0,Cartón Corrugado - CARTON_CORR_1
2021-09-21,CARTON_CORR_1,Cartón Corrugado,Alimentos,222,0.5,111.01,833,0,0,Cartón Corrugado - CARTON_CORR_1
2021-09-22,CARTON_CORR_1,Cartón Corrugado,Alimentos,156,0.5,78.02,1190,0,0,Cartón Corrugado - CARTON_CORR_1
2021-09-23,CARTON_CORR_1,Cartón Corrugado,Alimentos,223,0.5,111.33,1264,0,0,Cartón Corrugado - CARTON_CORR_1
2021-09-24,CARTON_CORR_1,Cartón Corrugado,Alimentos,189,0.5,94.73,764,0,0,Cartón Corrugado - CARTON_CORR_1
2021-09-25,CARTON_CORR_1,Cartón Corrugado,Alimentos,140,0.5,70.04,510,0,0,Cartón Corrugado - CARTON_CORR_1
2021-09-26,CARTON_CORR_1,Cartón Corrugado,Alimentos,101,0.5,50.64,1265,0,0,Cartón Corrugado - CARTON_CORR_1
2021-09-27,CARTON_CORR_1,Cartón Corrugado,Alimentos,165,0.5,82.67,1548,0,0,Cartón Corrugado - CARTON_CORR_1
2021-09-28,CARTON_CORR_1,Cartón Corrugado,Alimentos,153,0.5,76.25,1971,0,0,Cartón Corrugado - CARTON_CORR_1
2021-09-29,CARTON_CORR_1,Cartón Corrugado,Alimentos,175,0.5,87.26,1578,0,0,Cartón Corrugado - CARTON_CORR_1
2021-09-30,CARTON_CORR_1,Cartón Corrugado,Alimentos,156,0.5,77.77,975,0,0,Cartón Corrugado - CARTON_CORR_1
2021-10-01,CARTON_CORR_1,Cartón Corrugado,Alimentos,233,0.5,116.54,893,0,0,Cartón Corrugado - CARTON_CORR_1
2021-10-02,CARTON_CORR_1,Cartón Corrugado,Alimentos,150,0.5,75.17,1682,0,0,Cartón Corrugado - CARTON_CORR_1
2021-10-03,CARTON_CORR_1,Cartón Corrugado,Alimentos,116,0.5,57.94,538,0,0,Cartón Corrugado - CARTON_CORR_1
2021-10-04,CARTON_CORR_1,Cartón Corrugado,Alimentos,157,0.5,78.57,683,0,0,Cartón Corrugado - CARTON_CORR_1
2021-10-05,CARTON_CORR_1,Cartón Corrugado,Alimentos,239,0.5,119.28,1787,0,0,Cartón Corrugado - CARTON_CORR_1
2021-10-06,CARTON_CORR_1,Cartón Corrugado,Alimentos,240,0.5,120.03,1897,0,0,Cartón Corrugado - CARTON_CORR_1
2021-10-07,CARTON_CORR_1,Cartón Corrugado,Alimentos,293,0.5,146.45,1699,0,0,Cartón Corrugado - CARTON_CORR_1
2021-10-08,CARTON_CORR_1,Cartón Corrugado,Alimentos,300,0.5,150.16,907,0,0,Cartón Corrugado - CARTON_CORR_1
2021-10-09,CARTON_CORR_1,Cartón Corrugado,Alimentos,225,0.5,112.57,509,0,0,Cartón Corrugado - CARTON_CORR_1
2021-10-10,CARTON_CORR_1,Cartón Corrugado,Alimentos,214,0.5,107.09,1533,0,0,Cartón Corrugado - CARTON_CORR_1
2021-10-11,CARTON_CORR_1,Cartón Corrugado,Alimentos,307,0.5,153.36,1559,0,0,Cartón Corrugado - CARTON_CORR_1
2021-10-12,CARTON_CORR_1,Cartón Corrugado,Alimentos,247,0.5,123.38,558,0,0,Cartón Corrugado - CARTON_CORR_1
2021-10-13,CARTON_CORR_1,Cartón Corrugado,Alimentos,160,0.5,80.07,620,0,0,Cartón Corrugado - CARTON_CORR_1
2021-10-14,CARTON_CORR_1,Cartón Corrugado,Alimentos,137,0.5,68.65,513,0,0,Cartón Corrugado - CARTON_CORR_1
2021-10-15,CARTON_CORR_1,Cartón Corrugado,Alimentos,249,0.5,124.36,1688,0,0,Cartón Corrugado - CARTON_CORR_1
2021-10-16,CARTON_CORR_1,Cartón Corrugado,Alimentos,167,0.5,83.35,1257,0,0,Cartón Corrugado - CARTON_CORR_1
2021-10-17,CARTON_CORR_1,Cartón Corrugado,Alimentos,194,0.5,97.21,814,0,0,Cartón Corrugado - CARTON_CORR_1
2021-10-18,CARTON_CORR_1,Cartón Corrugado,Alimentos,221,0.5,110.51,1827,0,0,Cartón Corrugado - CARTON_CORR_1
2021-10-19,CARTON_CORR_1,Cartón Corrugado,Alimentos,207,0.5,103.27,1524,0,0,Cartón Corrugado - CARTON_CORR_1
2021-10-20,CARTON_CORR_1,Cartón Corrugado,Alimentos,264,0.5,131.79,1734,0,0,Cartón Corrugado - CARTON_CORR_1
2021-10-21,CARTON_CORR_1,Cartón Corrugado,Alimentos,299,0.5,149.53,1540,0,0,Cartón Corrugado - CARTON_CORR_1
2021-10-22,CARTON_CORR_1,Cartón Corrugado,Alimentos,265,0.5,132.48,1924,0,0,Cartón Corrugado - CARTON_CORR_1
2021-10-23,CARTON_CORR_1,Cartón Corrugado,Alimentos,205,0.5,102.27,1167,0,0,Cartón Corrugado - CARTON_CORR_1
2021-10-24,CARTON_CORR_1,Cartón Corrugado,Alimentos,218,0.5,109.22,729,0,0,Cartón Corrugado - CARTON_CORR_1
2021-10-25,CARTON_CORR_1,Cartón Corrugado,Alimentos,245,0.5,122.57,1127,0,0,Cartón Corrugado - CARTON_CORR_1
2021-10-26,CARTON_CORR_1,Cartón Corrugado,Alimentos,229,0.5,114.31,1559,0,0,Cartón Corrugado - CARTON_CORR_1
2021-10-27,CARTON_CORR_1,Cartón Corrugado,Alimentos,265,0.5,132.5,1675,0,0,Cartón Corrugado - CARTON_CORR_1
2021-10-28,CARTON_CORR_1,Cartón Corrugado,Alimentos,278,0.5,139.0,641,0,0,Cartón Corrugado - CARTON_CORR_1
2021-10-29,CARTON_CORR_1,Cartón Corrugado,Alimentos,292,0.5,146.21,658,0,0,Cartón Corrugado - CARTON_CORR_1
2021-10-30,CARTON_CORR_1,Cartón Corrugado,Alimentos,220,0.5,109.96,1220,0,0,Cartón Corrugado - CARTON_CORR_1
2021-10-31,CARTON_CORR_1,Cartón Corrugado,Alimentos,252,0.5,126.13,642,0,0,Cartón Corrugado - CARTON_CORR_1
2021-11-01,CARTON_CORR_1,Cartón Corrugado,Alimentos,348,0.5,174.23,1893,0,0,Cartón Corrugado - CARTON_CORR_1
2021-11-02,CARTON_CORR_1,Cartón Corrugado,Alimentos,279,0.5,139.28,705,0,0,Cartón Corrugado - CARTON_CORR_1
2021-11-03,CARTON_CORR_1,Cartón Corrugado,Alimentos,264,0.5,131.77,1269,0,0,Cartón Corrugado - CARTON_CORR_1
2021-11-04,CARTON_CORR_1,Cartón Corrugado,Alimentos,238,0.5,118.78,1735,0,0,Cartón Corrugado - CARTON_CORR_1
2021-11-05,CARTON_CORR_1,Cartón Corrugado,Alimentos,274,0.5,137.02,805,0,0,Cartón Corrugado - CARTON_CORR_1
2021-11-06,CARTON_CORR_1,Cartón Corrugado,Alimentos,149,0.5,74.3,1453,0,0,Cartón Corrugado - CARTON_CORR_1
2021-11-07,CARTON_CORR_1,Cartón Corrugado,Alimentos,194,0.5,97.12,943,0,0,Cartón Corrugado - CARTON_CORR_1
2021-11-08,CARTON_CORR_1,Cartón Corrugado,Alimentos,212,0.5,105.93,971,0,0,Cartón Corrugado - CARTON_CORR_1
2021-11-09,CARTON_CORR_1,Cartón Corrugado,Alimentos,229,0.5,114.51,1571,0,0,Cartón Corrugado - CARTON_CORR_1
2021-11-10,CARTON_CORR_1,Cartón Corrugado,Alimentos,253,0.5,126.68,590,0,0,Cartón Corrugado - CARTON_CORR_1
2021-11-11,CARTON_CORR_1,Cartón Corrugado,Alimentos,260,0.5,130.1,1510,0,0,Cartón Corrugado - CARTON_CORR_1
2021-11-12,CARTON_CORR_1,Cartón Corrugado,Alimentos,182,0.5,90.79,559,0,0,Cartón Corrugado - CARTON_CORR_1
2021-11-13,CARTON_CORR_1,Cartón Corrugado,Alimentos,174,0.5,87.24,1722,0,0,Cartón Corrugado - CARTON_CORR_1
2021-11-14,CARTON_CORR_1,Cartón Corrugado,Alimentos,169,0.5,84.39,1003,0,0,Cartón Corrugado - CARTON_CORR_1
2021-11-15,CARTON_CORR_1,Cartón Corrugado,Alimentos,161,0.5,80.38,1477,0,0,Cartón Corrugado - CARTON_CORR_1
2021-11-16,CARTON_CORR_1,Cartón Corrugado,Alimentos,346,0.5,173.21,1645,0,1,Cartón Corrugado - CARTON_CORR_1
2021-11-17,CARTON_CORR_1,Cartón Corrugado,Alimentos,245,0.5,122.57,1521,0,0,Cartón Corrugado - CARTON_CORR_1
2021-11-18,CARTON_CORR_1,Cartón Corrugado,Alimentos,229,0.5,114.58,682,0,0,Cartón Corrugado - CARTON_CORR_1
2021-11-19,CARTON_CORR_1,Cartón Corrugado,Alimentos,309,0.5,154.37,1619,0,0,Cartón Corrugado - CARTON_CORR_1
2021-11-20,CARTON_CORR_1,Cartón Corrugado,Alimentos,234,0.5,117.22,1098,0,0,Cartón Corrugado - CARTON_CORR_1
2021-11-21,CARTON_CORR_1,Cartón Corrugado,Alimentos,240,0.5,120.22,1178,0,0,Cartón Corrugado - CARTON_CORR_1
2021-11-22,CARTON_CORR_1,Cartón Corrugado,Alimentos,367,0.5,183.56,766,0,0,Cartón Corrugado - CARTON_CORR_1
2021-11-23,CARTON_CORR_1,Cartón Corrugado,Alimentos,274,0.5,137.04,632,0,0,Cartón Corrugado - CARTON_CORR_1
2021-11-24,CARTON_CORR_1,Cartón Corrugado,Alimentos,357,0.5,178.54,666,0,0,Cartón Corrugado - CARTON_CORR_1
2021-11-25,CARTON_CORR_1,Cartón Corrugado,Alimentos,280,0.5,140.21,757,0,0,Cartón Corrugado - CARTON_CORR_1
2021-11-26,CARTON_CORR_1,Cartón Corrugado,Alimentos,199,0.5,99.28,903,0,0,Cartón Corrugado - CARTON_CORR_1
2021-11-27,CARTON_CORR_1,Cartón Corrugado,Alimentos,150,0.5,74.91,1821,0,0,Cartón Corrugado - CARTON_CORR_1
2021-11-28,CARTON_CORR_1,Cartón Corrugado,Alimentos,198,0.5,99.22,967,0,0,Cartón Corrugado - CARTON_CORR_1
2021-11-29,CARTON_CORR_1,Cartón Corrugado,Alimentos,346,0.5,173.02,1904,0,0,Cartón Corrugado - CARTON_CORR_1
2021-11-30,CARTON_CORR_1,Cartón Corrugado,Alimentos,322,0.5,160.88,1722,0,0,Cartón Corrugado - CARTON_CORR_1
2021-12-01,CARTON_CORR_1,Cartón Corrugado,Alimentos,269,0.5,134.45,1062,0,0,Cartón Corrugado - CARTON_CORR_1
2021-12-02,CARTON_CORR_1,Cartón Corrugado,Alimentos,192,0.5,96.11,1369,0,0,Cartón Corrugado - CARTON_CORR_1
2021-12-03,CARTON_CORR_1,Cartón Corrugado,Alimentos,189,0.5,94.74,1870,0,0,Cartón Corrugado - CARTON_CORR_1
2021-12-04,CARTON_CORR_1,Cartón Corrugado,Alimentos,180,0.5,90.18,1193,0,0,Cartón Corrugado - CARTON_CORR_1
2021-12-05,CARTON_CORR_1,Cartón Corrugado,Alimentos,152,0.5,75.81,1181,0,0,Cartón Corrugado - CARTON_CORR_1
2021-12-06,CARTON_CORR_1,Cartón Corrugado,Alimentos,234,0.5,117.23,963,0,0,Cartón Corrugado - CARTON_CORR_1
2021-12-07,CARTON_CORR_1,Cartón Corrugado,Alimentos,203,0.5,101.67,616,0,0,Cartón Corrugado - CARTON_CORR_1
2021-12-08,CARTON_CORR_1,Cartón Corrugado,Alimentos,179,0.5,89.44,1202,0,0,Cartón Corrugado - CARTON_CORR_1
2021-12-09,CARTON_CORR_1,Cartón Corrugado,Alimentos,322,0.5,161.24,1450,0,0,Cartón Corrugado - CARTON_CORR_1
2021-12-10,CARTON_CORR_1,Cartón Corrugado,Alimentos,382,0.5,191.11,669,0,0,Cartón Corrugado - CARTON_CORR_1
2021-12-11,CARTON_CORR_1,Cartón Corrugado,Alimentos,231,0.5,115.61,840,0,0,Cartón Corrugado - CARTON_CORR_1
2021-12-12,CARTON_CORR_1,Cartón Corrugado,Alimentos,158,0.5,79.07,1410,0,0,Cartón Corrugado - CARTON_CORR_1
2021-12-13,CARTON_CORR_1,Cartón Corrugado,Alimentos,222,0.5,111.24,1480,0,0,Cartón Corrugado - CARTON_CORR_1
2021-12-14,CARTON_CORR_1,Cartón Corrugado,Alimentos,218,0.5,108.81,1659,0,0,Cartón Corrugado - CARTON_CORR_1
2021-12-15,CARTON_CORR_1,Cartón Corrugado,Alimentos,280,0.5,140.16,1375,0,0,Cartón Corrugado - CARTON_CORR_1
2021-12-16,CARTON_CORR_1,Cartón Corrugado,Alimentos,333,0.5,166.3,1162,0,1,Cartón Corrugado - CARTON_CORR_1
2021-12-17,CARTON_CORR_1,Cartón Corrugado,Alimentos,264,0.5,131.9,1791,0,0,Cartón Corrugado - CARTON_CORR_1
2021-12-18,CARTON_CORR_1,Cartón Corrugado,Alimentos,167,0.5,83.46,921,0,0,Cartón Corrugado - CARTON_CORR_1
2021-12-19,CARTON_CORR_1,Cartón Corrugado,Alimentos,255,0.5,127.37,1345,0,0,Cartón Corrugado - CARTON_CORR_1
2021-12-20,CARTON_CORR_1,Cartón Corrugado,Alimentos,407,0.5,203.45,1089,0,0,Cartón Corrugado - CARTON_CORR_1
2021-12-21,CARTON_CORR_1,Cartón Corrugado,Alimentos,373,0.5,186.27,1920,0,0,Cartón Corrugado - CARTON_CORR_1
2021-12-22,CARTON_CORR_1,Cartón Corrugado,Alimentos,329,0.5,164.31,1197,0,0,Cartón Corrugado - CARTON_CORR_1
2021-12-23,CARTON_CORR_1,Cartón Corrugado,Alimentos,282,0.5,140.81,1217,0,0,Cartón Corrugado - CARTON_CORR_1
2021-12-24,CARTON_CORR_1,Cartón Corrugado,Alimentos,273,0.5,136.66,1011,0,0,Cartón Corrugado - CARTON_CORR_1
2021-12-25,CARTON_CORR_1,Cartón Corrugado,Alimentos,197,0.5,98.4,1714,0,0,Cartón Corrugado - CARTON_CORR_1
2021-12-26,CARTON_CORR_1,Cartón Corrugado,Alimentos,145,0.5,72.74,1091,0,0,Cartón Corrugado - CARTON_CORR_1
2021-12-27,CARTON_CORR_1,Cartón Corrugado,Alimentos,218,0.5,109.0,1312,0,0,Cartón Corrugado - CARTON_CORR_1
2021-12-28,CARTON_CORR_1,Cartón Corrugado,Alimentos,162,0.5,80.96,1225,0,0,Cartón Corrugado - CARTON_CORR_1
2021-12-29,CARTON_CORR_1,Cartón Corrugado,Alimentos,214,0.5,107.07,1276,0,0,Cartón Corrugado - CARTON_CORR_1
2021-12-30,CARTON_CORR_1,Cartón Corrugado,Alimentos,219,0.5,109.56,530,0,0,Cartón Corrugado - CARTON_CORR_1
2021-12-31,CARTON_CORR_1,Cartón Corrugado,Alimentos,302,0.5,150.89,1251,0,0,Cartón Corrugado - CARTON_CORR_1
2022-01-01,CARTON_CORR_1,Cartón Corrugado,Alimentos,167,0.5,83.53,788,0,0,Cartón Corrugado - CARTON_CORR_1
2022-01-02,CARTON_CORR_1,Cartón Corrugado,Alimentos,160,0.5,79.96,568,0,0,Cartón Corrugado - CARTON_CORR_1
2022-01-03,CARTON_CORR_1,Cartón Corrugado,Alimentos,188,0.5,94.04,1226,0,0,Cartón Corrugado - CARTON_CORR_1
2022-01-04,CARTON_CORR_1,Cartón Corrugado,Alimentos,220,0.5,110.19,836,0,0,Cartón Corrugado - CARTON_CORR_1
2022-01-05,CARTON_CORR_1,Cartón Corrugado,Alimentos,228,0.5,113.82,1922,0,0,Cartón Corrugado - CARTON_CORR_1
2022-01-06,CARTON_CORR_1,Cartón Corrugado,Alimentos,214,0.5,107.0,1653,0,0,Cartón Corrugado - CARTON_CORR_1
2022-01-07,CARTON_CORR_1,Cartón Corrugado,Alimentos,215,0.5,107.59,1317,0,0,Cartón Corrugado - CARTON_CORR_1
2022-01-08,CARTON_CORR_1,Cartón Corrugado,Alimentos,142,0.5,71.04,1361,0,0,Cartón Corrugado - CARTON_CORR_1
2022-01-09,CARTON_CORR_1,Cartón Corrugado,Alimentos,164,0.5,81.85,1364,0,0,Cartón Corrugado - CARTON_CORR_1
2022-01-10,CARTON_CORR_1,Cartón Corrugado,Alimentos,247,0.5,123.58,1112,0,0,Cartón Corrugado - CARTON_CORR_1
2022-01-11,CARTON_CORR_1,Cartón Corrugado,Alimentos,213,0.5,106.5,915,0,0,Cartón Corrugado - CARTON_CORR_1
2022-01-12,CARTON_CORR_1,Cartón Corrugado,Alimentos,209,0.5,104.66,1212,0,0,Cartón Corrugado - CARTON_CORR_1
2022-01-13,CARTON_CORR_1,Cartón Corrugado,Alimentos,175,0.5,87.63,752,0,0,Cartón Corrugado - CARTON_CORR_1
2022-01-14,CARTON_CORR_1,Cartón Corrugado,Alimentos,187,0.5,93.74,816,0,0,Cartón Corrugado - CARTON_CORR_1
2022-01-15,CARTON_CORR_1,Cartón Corrugado,Alimentos,116,0.5,58.01,501,0,0,Cartón Corrugado - CARTON_CORR_1
2022-01-16,CARTON_CORR_1,Cartón Corrugado,Alimentos,98,0.5,48.92,1007,0,0,Cartón Corrugado - CARTON_CORR_1
2022-01-17,CARTON_CORR_1,Cartón Corrugado,Alimentos,118,0.5,59.15,1735,0,0,Cartón Corrugado - CARTON_CORR_1
2022-01-18,CARTON_CORR_1,Cartón Corrugado,Alimentos,195,0.5,97.73,1292,0,0,Cartón Corrugado - CARTON_CORR_1
2022-01-19,CARTON_CORR_1,Cartón Corrugado,Alimentos,198,0.5,98.85,1763,0,0,Cartón Corrugado - CARTON_CORR_1
2022-01-20,CARTON_CORR_1,Cartón Corrugado,Alimentos,209,0.5,104.29,1089,0,0,Cartón Corrugado - CARTON_CORR_1
2022-01-21,CARTON_CORR_1,Cartón Corrugado,Alimentos,250,0.5,124.9,919,0,0,Cartón Corrugado - CARTON_CORR_1
2022-01-22,CARTON_CORR_1,Cartón Corrugado,Alimentos,142,0.5,70.95,1565,0,0,Cartón Corrugado - CARTON_CORR_1
